,Timestamp,"PM2.5 
(µg/m³)","NO2
 (µg/m³)","SO2
 (µg/m³)","CO
 (mg/m³)","Ozone
 (µg/m³)",,"sub index
 pm 2.5","sub index 
No2","sub index
 So2","sub index
 CO","sub index 
O3",,Overall AQI
242,31-08-2017,24.95,29.93,21.43,0.68,13.11,,41.58333333,37.4125,26.7875,34,13.11,,41.58333333
243,01-09-2017,28.59,27.87,14.01,0.78,24.96,,47.65,34.8375,17.5125,39,24.96,,47.65
244,02-09-2017,34.28,25.34,13.06,1.03,22.27,,57.13333333,31.675,16.325,51.5,22.27,,57.13333333
245,03-09-2017,22.45,19.6,12.26,0.81,24.32,,37.41666667,24.5,15.325,40.5,24.32,,40.5
246,04-09-2017,26.47,19.7,14.08,0.8,19.39,,44.11666667,24.625,17.6,40,19.39,,44.11666667
247,05-09-2017,19.45,16.3,12.47,0.73,25.25,,32.41666667,20.375,15.5875,36.5,25.25,,36.5
248,06-09-2017,37.9,29.03,14.51,1.02,11.81,,63.16666667,36.2875,18.1375,51,11.81,,63.16666667
249,07-09-2017,60.53,29.05,15.73,1.15,21.79,,101.7666667,36.3125,19.6625,57.5,21.79,,101.7666667
250,08-09-2017,33.86,18.97,13.93,0.85,30.02,,56.43333333,23.7125,17.4125,42.5,30.02,,56.43333333
251,09-09-2017,35.96,22.11,13.36,0.9,29.27,,59.93333333,27.6375,16.7,45,29.27,,59.93333333
252,10-09-2017,17.34,15.3,12.29,0.84,21.24,,28.9,19.125,15.3625,42,21.24,,42
253,11-09-2017,15.19,16.93,13.83,0.84,14.9,,25.31666667,21.1625,17.2875,42,14.9,,42
254,12-09-2017,12.1,18.53,13.91,0.83,21.12,,20.16666667,23.1625,17.3875,41.5,21.12,,41.5
255,13-09-2017,23.83,19.36,13.04,0.84,18.73,,39.71666667,24.2,16.3,42,18.73,,42
256,14-09-2017,24.58,29.21,15.13,1.04,14.44,,40.96666667,36.5125,18.9125,52,14.44,,52
257,15-09-2017,21.93,19.63,15.17,0.86,23.56,,36.55,24.5375,18.9625,43,23.56,,43
258,16-09-2017,22.43,26.13,14.73,1.08,17.29,,37.38333333,32.6625,18.4125,54,17.29,,54
259,17-09-2017,21.39,17.38,15.62,0.81,16.96,,35.65,21.725,19.525,40.5,16.96,,40.5
260,18-09-2017,15.12,15.66,15.01,0.75,19.42,,25.2,19.575,18.7625,37.5,19.42,,37.5
261,19-09-2017,15.93,14.14,14.06,0.72,25.63,,26.55,17.675,17.575,36,25.63,,36
262,20-09-2017,18.57,15.78,14.52,0.8,26.34,,30.95,19.725,18.15,40,26.34,,40
263,21-09-2017,21.41,16,13.3,0.79,27.64,,35.68333333,20,16.625,39.5,27.64,,39.5
264,22-09-2017,29.76,24.28,15.75,0.71,25.85,,49.6,30.35,19.6875,35.5,25.85,,49.6
265,23-09-2017,40.02,31.12,15.64,0.18,27.74,,66.7,38.9,19.55,9,27.74,,66.7
266,24-09-2017,67.29,35.88,15.5,0,26.21,,124.3,44.85,19.375,0,26.21,,124.3
267,25-09-2017,45.07,34.45,16.86,0,20.11,,75.11666667,43.0625,21.075,0,20.11,,75.11666667
268,26-09-2017,54.32,33.86,16.11,0.48,27.94,,90.53333333,42.325,20.1375,24,27.94,,90.53333333
269,27-09-2017,69.84,48.53,16.93,1.52,12.92,,132.8,60.6625,21.1625,76,12.92,,132.8
270,28-09-2017,36.62,22.78,13.5,0.98,10.37,,61.03333333,28.475,16.875,49,10.37,,61.03333333
271,29-09-2017,43.9,27.43,15.73,0.99,16.98,,73.16666667,34.2875,19.6625,49.5,16.98,,73.16666667
272,30-09-2017,55.62,23.98,14.19,0.93,22.56,,92.7,29.975,17.7375,46.5,22.56,,92.7
273,01-10-2017,27.76,13.62,2.79,0.4,5.45,,46.26666667,17.025,3.4875,20,5.45,,46.26666667
274,02-10-2017,7.77,3.59,0.68,0.08,6,,12.95,4.4875,0.85,4,6,,12.95
275,03-10-2017,3.56,2.64,0.62,0.05,2.58,,5.933333333,3.3,0.775,2.5,2.58,,5.933333333
276,04-10-2017,6.35,3.66,0.54,0.13,0.94,,10.58333333,4.575,0.675,6.5,0.94,,10.58333333
277,05-10-2017,9.46,4.18,0.86,0.07,2.8,,15.76666667,5.225,1.075,3.5,2.8,,15.76666667
278,06-10-2017,2.36,1.87,0.45,0.04,1.83,,3.933333333,2.3375,0.5625,2,1.83,,3.933333333
279,07-10-2017,3.87,3.17,0.65,0.07,2.31,,6.45,3.9625,0.8125,3.5,2.31,,6.45
280,08-10-2017,6.11,4.88,9.55,0.11,2.12,,10.18333333,6.1,11.9375,5.5,2.12,,11.9375
281,09-10-2017,2.61,2.56,0.5,0.05,1.49,,4.35,3.2,0.625,2.5,1.49,,4.35
282,10-10-2017,46.21,28.7,8.21,0,26.38,,77.01666667,35.875,10.2625,0,26.38,,77.01666667
283,11-10-2017,46.21,28.7,8.21,0,26.38,,77.01666667,35.875,10.2625,0,26.38,,77.01666667
284,12-10-2017,46.21,28.7,8.21,0,26.38,,77.01666667,35.875,10.2625,0,26.38,,77.01666667
285,13-10-2017,46.21,28.7,8.21,0,26.38,,77.01666667,35.875,10.2625,0,26.38,,77.01666667
286,14-10-2017,46.21,28.7,8.21,0,26.38,,77.01666667,35.875,10.2625,0,26.38,,77.01666667
287,15-10-2017,46.21,28.7,8.21,0,26.38,,77.01666667,35.875,10.2625,0,26.38,,77.01666667
288,16-10-2017,46.21,28.7,8.21,0,26.38,,77.01666667,35.875,10.2625,0,26.38,,77.01666667
289,17-10-2017,46.21,28.7,8.21,0,26.38,,77.01666667,35.875,10.2625,0,26.38,,77.01666667
290,18-10-2017,46.21,28.7,8.21,0,26.38,,77.01666667,35.875,10.2625,0,26.38,,77.01666667
291,19-10-2017,18.39,18.32,9.64,0,12.25,,30.65,22.9,12.05,0,12.25,,30.65
292,20-10-2017,1.12,0.53,8.69,0,1.19,,1.866666667,0.6625,10.8625,0,1.19,,10.8625
293,21-10-2017,9.38,1.35,8.85,0,9.23,,15.63333333,1.6875,11.0625,0,9.23,,15.63333333
294,22-10-2017,46.21,28.7,8.21,0,26.38,,77.01666667,35.875,10.2625,0,26.38,,77.01666667
295,23-10-2017,10.35,7.11,1.05,0.15,5.02,,17.25,8.8875,1.3125,7.5,5.02,,17.25
296,24-10-2017,46.21,28.7,8.21,0,26.38,,77.01666667,35.875,10.2625,0,26.38,,77.01666667
297,25-10-2017,46.21,28.7,8.21,0,26.38,,77.01666667,35.875,10.2625,0,26.38,,77.01666667
298,26-10-2017,46.21,28.7,8.21,0,26.38,,77.01666667,35.875,10.2625,0,26.38,,77.01666667
299,27-10-2017,0.46,0.15,0.02,0,0.91,,0.766666667,0.1875,0.025,0,0.91,,0.91
300,28-10-2017,46.21,28.7,8.21,0,26.38,,77.01666667,35.875,10.2625,0,26.38,,77.01666667
301,29-10-2017,46.21,28.7,8.21,0,26.38,,77.01666667,35.875,10.2625,0,26.38,,77.01666667
302,30-10-2017,0.88,1.32,0.04,0.01,0.08,,1.466666667,1.65,0.05,0.5,0.08,,1.65
303,31-10-2017,66.04,58.6,14.6,0.75,49.78,,120.1333333,73.25,18.25,37.5,49.78,,120.1333333
304,01-11-2017,73.75,56.14,15.2,0.35,55.7,,145.8333333,70.175,19,17.5,55.7,,145.8333333
305,02-11-2017,70.45,41.07,14.92,0,62.51,,134.8333333,51.3375,18.65,0,62.51,,134.8333333
306,03-11-2017,63.3,40.36,13.85,0.3,52.58,,111,50.45,17.3125,15,52.58,,111
307,04-11-2017,50.24,35.7,14.41,0.53,50.74,,83.73333333,44.625,18.0125,26.5,50.74,,83.73333333
308,05-11-2017,30.54,20.48,13.66,0.45,51.26,,50.9,25.6,17.075,22.5,51.26,,51.26
309,06-11-2017,29.26,44.56,13.86,0.59,36.83,,48.76666667,55.7,17.325,29.5,36.83,,55.7
310,07-11-2017,35.41,47.47,14.39,0.88,38.54,,59.01666667,59.3375,17.9875,44,38.54,,59.3375
311,08-11-2017,41.22,42.18,13.92,0.53,55.45,,68.7,52.725,17.4,26.5,55.45,,68.7
312,09-11-2017,39.66,36.5,13.65,0.46,51.46,,66.1,45.625,17.0625,23,51.46,,66.1
313,10-11-2017,51.24,40.1,12.94,0.54,51.21,,85.4,50.125,16.175,27,51.21,,85.4
314,11-11-2017,63.29,51.11,14.68,0.6,72.28,,110.9666667,63.8875,18.35,30,72.28,,110.9666667
315,12-11-2017,58.95,42.95,13.02,0.65,59.35,,98.25,53.6875,16.275,32.5,59.35,,98.25
316,13-11-2017,57.29,40.31,13.59,0.6,65.19,,95.48333333,50.3875,16.9875,30,65.19,,95.48333333
317,14-11-2017,57.72,49.34,13.85,0.7,35.76,,96.2,61.675,17.3125,35,35.76,,96.2
318,15-11-2017,57.47,33.51,12.6,0.49,39.8,,95.78333333,41.8875,15.75,24.5,39.8,,95.78333333
319,16-11-2017,52.8,25.9,14.93,0.52,36.52,,88,32.375,18.6625,26,36.52,,88
320,17-11-2017,40.32,31.8,13.61,0.46,31.99,,67.2,39.75,17.0125,23,31.99,,67.2
321,18-11-2017,30.75,30.02,13.22,0.53,31.57,,51.25,37.525,16.525,26.5,31.57,,51.25
322,19-11-2017,42.78,33.64,12.97,0.65,34.12,,71.3,42.05,16.2125,32.5,34.12,,71.3
323,20-11-2017,48.49,39.43,13.73,0.63,36.22,,80.81666667,49.2875,17.1625,31.5,36.22,,80.81666667
324,21-11-2017,57.3,43.02,15.08,0.79,25.38,,95.5,53.775,18.85,39.5,25.38,,95.5
325,22-11-2017,49.74,40.37,13.33,0.65,44.84,,82.9,50.4625,16.6625,32.5,44.84,,82.9
326,23-11-2017,64.48,47.85,13.92,0.81,39.1,,114.9333333,59.8125,17.4,40.5,39.1,,114.9333333
327,24-11-2017,78.03,34.99,14.71,0.65,55.7,,160.1,43.7375,18.3875,32.5,55.7,,160.1
328,25-11-2017,77.36,31.41,14.78,0.58,71.89,,157.8666667,39.2625,18.475,29,71.89,,157.8666667
329,26-11-2017,75.81,51.29,14.31,0.92,55.82,,152.7,64.1125,17.8875,46,55.82,,152.7
330,27-11-2017,76.29,71.49,13.88,0.78,57.52,,154.3,89.3625,17.35,39,57.52,,154.3
331,28-11-2017,74.72,66.13,16,0.89,51.04,,149.0666667,82.6625,20,44.5,51.04,,149.0666667
332,29-11-2017,74.29,43.34,14.39,0.67,57.35,,147.6333333,54.175,17.9875,33.5,57.35,,147.6333333
333,30-11-2017,74.22,51.77,14.66,0.81,51.24,,147.4,64.7125,18.325,40.5,51.24,,147.4
334,01-12-2017,76.36,28.7,8.21,0.67,26.38,,154.5333333,35.875,10.2625,33.5,26.38,,154.5333333
335,02-12-2017,74.98,28.7,8.21,0.67,26.38,,149.9333333,35.875,10.2625,33.5,26.38,,149.9333333
336,03-12-2017,77.19,28.7,8.21,0.67,26.38,,157.3,35.875,10.2625,33.5,26.38,,157.3
337,04-12-2017,79.54,28.7,8.21,0.67,26.38,,165.1333333,35.875,10.2625,33.5,26.38,,165.1333333
338,05-12-2017,69.99,28.7,8.21,0.67,26.38,,133.3,35.875,10.2625,33.5,26.38,,133.3
339,06-12-2017,70.33,28.7,8.21,0.67,26.38,,134.4333333,35.875,10.2625,33.5,26.38,,134.4333333
340,07-12-2017,76.91,28.7,8.21,0.67,26.38,,156.3666667,35.875,10.2625,33.5,26.38,,156.3666667
341,08-12-2017,75.29,28.7,8.21,0.67,26.38,,150.9666667,35.875,10.2625,33.5,26.38,,150.9666667
342,09-12-2017,72.05,28.7,8.21,0.67,26.38,,140.1666667,35.875,10.2625,33.5,26.38,,140.1666667
343,10-12-2017,58.57,28.7,8.21,0.67,26.38,,97.61666667,35.875,10.2625,33.5,26.38,,97.61666667
344,11-12-2017,65.31,28.7,8.21,0.67,26.38,,117.7,35.875,10.2625,33.5,26.38,,117.7
345,12-12-2017,79.07,28.7,8.21,0.67,26.38,,163.5666667,35.875,10.2625,33.5,26.38,,163.5666667
346,13-12-2017,75.76,28.7,8.21,0.67,26.38,,152.5333333,35.875,10.2625,33.5,26.38,,152.5333333
347,14-12-2017,76.98,28.7,8.21,0.67,26.38,,156.6,35.875,10.2625,33.5,26.38,,156.6
348,15-12-2017,75.09,28.7,8.21,0.67,26.38,,150.3,35.875,10.2625,33.5,26.38,,150.3
349,16-12-2017,73.94,28.7,8.21,0.67,26.38,,146.4666667,35.875,10.2625,33.5,26.38,,146.4666667
350,17-12-2017,74.68,28.7,8.21,0.67,26.38,,148.9333333,35.875,10.2625,33.5,26.38,,148.9333333
351,18-12-2017,79.68,28.7,8.21,0.67,26.38,,165.6,35.875,10.2625,33.5,26.38,,165.6
352,19-12-2017,65.91,28.7,8.21,0.67,26.38,,119.7,35.875,10.2625,33.5,26.38,,119.7
353,20-12-2017,77.3,28.7,8.21,0.67,26.38,,157.6666667,35.875,10.2625,33.5,26.38,,157.6666667
354,21-12-2017,75.39,28.7,8.21,0.67,26.38,,151.3,35.875,10.2625,33.5,26.38,,151.3
355,22-12-2017,74.24,28.7,8.21,0.67,26.38,,147.4666667,35.875,10.2625,33.5,26.38,,147.4666667
356,23-12-2017,78.06,28.7,8.21,0.67,26.38,,160.2,35.875,10.2625,33.5,26.38,,160.2
357,24-12-2017,77.36,28.7,8.21,0.67,26.38,,157.8666667,35.875,10.2625,33.5,26.38,,157.8666667
358,25-12-2017,77.06,28.7,8.21,0.67,26.38,,156.8666667,35.875,10.2625,33.5,26.38,,156.8666667
359,26-12-2017,76.9,28.7,8.21,0.67,26.38,,156.3333333,35.875,10.2625,33.5,26.38,,156.3333333
360,27-12-2017,68.17,28.7,8.21,0.67,26.38,,127.2333333,35.875,10.2625,33.5,26.38,,127.2333333
361,28-12-2017,67.75,28.7,8.21,0.67,26.38,,125.8333333,35.875,10.2625,33.5,26.38,,125.8333333
362,29-12-2017,73.12,28.7,8.21,0.67,26.38,,143.7333333,35.875,10.2625,33.5,26.38,,143.7333333
363,30-12-2017,71.73,28.7,8.21,0.67,26.38,,139.1,35.875,10.2625,33.5,26.38,,139.1
364,31-12-2017,63.49,28.7,8.21,0.67,26.38,,111.6333333,35.875,10.2625,33.5,26.38,,111.6333333
365,,46.21,28.7,8.21,0.67,26.38,,77.01666667,35.875,10.2625,33.5,26.38,,77.01666667
366,01-01-2018,63.96,60.61,13.22,1.23,27.36,,113.2,75.7625,16.525,61.5,27.36,,113.2
367,02-01-2018,77.23,51.28,12.36,0.85,37.43,,157.4333333,64.1,15.45,42.5,37.43,,157.4333333
368,03-01-2018,81.27,42.57,11.58,0.74,44.63,,170.9,53.2125,14.475,37,44.63,,170.9
369,04-01-2018,79.51,70.33,17.67,0.94,38.38,,165.0333333,87.9125,22.0875,47,38.38,,165.0333333
370,05-01-2018,80.1,73.83,15.91,1.01,38.7,,167,92.2875,19.8875,50.5,38.7,,167
371,06-01-2018,79.98,73.15,13.12,1.15,33.82,,166.6,91.4375,16.4,57.5,33.82,,166.6
372,07-01-2018,77.64,62.55,13.08,1.16,37.81,,158.8,78.1875,16.35,58,37.81,,158.8
373,08-01-2018,78.2,68.55,12.77,0.95,28.75,,160.6666667,85.6875,15.9625,47.5,28.75,,160.6666667
374,09-01-2018,78.43,52.64,12.62,0.88,36.32,,161.4333333,65.8,15.775,44,36.32,,161.4333333
375,10-01-2018,79.05,52.48,13.84,0.85,41.45,,163.5,65.6,17.3,42.5,41.45,,163.5
376,11-01-2018,78.83,66.1,17.55,1,41.48,,162.7666667,82.625,21.9375,50,41.48,,162.7666667
377,12-01-2018,78.31,80.21,21.33,1.24,36.88,,161.0333333,100.21,26.6625,62,36.88,,161.0333333
378,13-01-2018,74.85,63.84,24.18,1.04,35.08,,149.5,79.8,30.225,52,35.08,,149.5
379,14-01-2018,80.26,57.21,19.06,0.98,34.62,,167.5333333,71.5125,23.825,49,34.62,,167.5333333
380,15-01-2018,75.68,29.95,8.84,0.67,43.29,,152.2666667,37.4375,11.05,33.5,43.29,,152.2666667
381,16-01-2018,69.27,40.5,10.67,0.71,33.51,,130.9,50.625,13.3375,35.5,33.51,,130.9
382,17-01-2018,68.96,55.41,12.29,0.87,30.55,,129.8666667,69.2625,15.3625,43.5,30.55,,129.8666667
383,18-01-2018,69.9,59.57,15.61,0.84,27.23,,133,74.4625,19.5125,42,27.23,,133
384,19-01-2018,68.27,59,17.48,0.71,33.03,,127.5666667,73.75,21.85,35.5,33.03,,127.5666667
385,20-01-2018,69.44,69.56,28.96,0.77,33.27,,131.4666667,86.95,36.2,38.5,33.27,,131.4666667
386,21-01-2018,72.92,61.29,18.14,0.85,33.24,,143.0666667,76.6125,22.675,42.5,33.24,,143.0666667
387,22-01-2018,72.69,53.84,11.09,0.61,37.82,,142.3,67.3,13.8625,30.5,37.82,,142.3
388,23-01-2018,70.23,49.81,8.7,0.65,36.73,,134.1,62.2625,10.875,32.5,36.73,,134.1
389,24-01-2018,74.5,41.66,12.29,0.56,38.21,,148.3333333,52.075,15.3625,28,38.21,,148.3333333
390,25-01-2018,72.42,64.58,23.93,0.78,41.67,,141.4,80.725,29.9125,39,41.67,,141.4
391,26-01-2018,72.6,69.43,27.96,0.81,22.74,,142,86.7875,34.95,40.5,22.74,,142
392,27-01-2018,46.21,28.7,8.21,0.67,26.38,,77.01666667,35.875,10.2625,33.5,26.38,,77.01666667
393,28-01-2018,46.21,28.7,8.21,0.67,26.38,,77.01666667,35.875,10.2625,33.5,26.38,,77.01666667
394,29-01-2018,62.86,52.55,14.03,0.68,43.52,,109.5333333,65.6875,17.5375,34,43.52,,109.5333333
395,30-01-2018,64.21,64.21,26.93,0.62,39.47,,114.0333333,80.2625,33.6625,31,39.47,,114.0333333
396,31-01-2018,54.17,70.11,36.6,0.89,29.78,,90.28333333,87.6375,45.75,44.5,29.78,,90.28333333
397,01-02-2018,61.91,84.25,31.24,1.45,23.73,,106.3666667,104.25,39.05,72.5,23.73,,106.3666667
398,02-02-2018,57.9,81.38,22.9,1.2,21.99,,96.5,101.38,28.625,60,21.99,,101.38
399,03-02-2018,50.33,53.35,7.94,0.56,35.51,,83.88333333,66.6875,9.925,28,35.51,,83.88333333
400,04-02-2018,43.59,35.24,5.22,0.48,44.03,,72.65,44.05,6.525,24,44.03,,72.65
401,05-02-2018,50.26,45.39,5.07,0.5,35.46,,83.76666667,56.7375,6.3375,25,35.46,,83.76666667
402,06-02-2018,58.27,73.84,5.54,0.8,20.56,,97.11666667,92.3,6.925,40,20.56,,97.11666667
403,07-02-2018,68.11,92.93,13.95,0.94,20.47,,127.0333333,112.93,17.4375,47,20.47,,127.0333333
404,08-02-2018,58.39,74.58,14.11,0.94,22.86,,97.31666667,93.225,17.6375,47,22.86,,97.31666667
405,09-02-2018,59.82,57.83,14.21,0.83,27.61,,99.7,72.2875,17.7625,41.5,27.61,,99.7
406,10-02-2018,58.62,51.49,11.18,0.63,18.11,,97.7,64.3625,13.975,31.5,18.11,,97.7
407,11-02-2018,56.29,29.29,7.1,0.47,21.77,,93.81666667,36.6125,8.875,23.5,21.77,,93.81666667
408,12-02-2018,61.46,25.58,5.66,0.48,21.27,,104.8666667,31.975,7.075,24,21.27,,104.8666667
409,13-02-2018,52.05,26.89,5.41,0.46,30.27,,86.75,33.6125,6.7625,23,30.27,,86.75
410,14-02-2018,52.41,37.22,6.62,0.55,31.29,,87.35,46.525,8.275,27.5,31.29,,87.35
411,15-02-2018,50.07,35.18,9.07,0.46,40.91,,83.45,43.975,11.3375,23,40.91,,83.45
412,16-02-2018,53.17,53.23,13.26,0.53,33.14,,88.61666667,66.5375,16.575,26.5,33.14,,88.61666667
413,17-02-2018,53.09,62.75,24.99,0.66,32.52,,88.48333333,78.4375,31.2375,33,32.52,,88.48333333
414,18-02-2018,61.43,55.82,10.8,0.79,37.43,,104.7666667,69.775,13.5,39.5,37.43,,104.7666667
415,19-02-2018,50.84,42.55,8.9,0.54,37.08,,84.73333333,53.1875,11.125,27,37.08,,84.73333333
416,20-02-2018,52.08,44.34,7.45,0.6,37.49,,86.8,55.425,9.3125,30,37.49,,86.8
417,21-02-2018,58.23,53.53,9.16,0.7,32.68,,97.05,66.9125,11.45,35,32.68,,97.05
418,22-02-2018,58.31,54.43,9.34,0.7,35.15,,97.18333333,68.0375,11.675,35,35.15,,97.18333333
419,23-02-2018,58.54,53.18,10.01,0.6,34.51,,97.56666667,66.475,12.5125,30,34.51,,97.56666667
420,24-02-2018,44,39.96,8.31,0.47,32.56,,73.33333333,49.95,10.3875,23.5,32.56,,73.33333333
421,25-02-2018,48.7,52.09,9.67,0.73,22.6,,81.16666667,65.1125,12.0875,36.5,22.6,,81.16666667
422,26-02-2018,65.23,95.13,20.54,1.61,29.81,,117.4333333,115.13,25.675,80.5,29.81,,117.4333333
423,27-02-2018,68.99,89.99,31.19,1.59,26.44,,129.9666667,109.99,38.9875,79.5,26.44,,129.9666667
424,28-02-2018,67.93,89.29,25.22,1.65,27.74,,126.4333333,109.29,31.525,82.5,27.74,,126.4333333
425,01-03-2018,65.68,78.79,19.45,1.35,26.86,,118.9333333,98.4875,24.3125,67.5,26.86,,118.9333333
426,02-03-2018,65.28,64.96,16.36,1.3,30.84,,117.6,81.2,20.45,65,30.84,,117.6
427,03-03-2018,58.71,53.91,10.25,0.98,43.33,,97.85,67.3875,12.8125,49,43.33,,97.85
428,04-03-2018,66.55,53.42,12.82,0.87,38.77,,121.8333333,66.775,16.025,43.5,38.77,,121.8333333
429,05-03-2018,55.28,51.41,11.03,0.71,32.15,,92.13333333,64.2625,13.7875,35.5,32.15,,92.13333333
430,06-03-2018,56.34,42,10.31,0.61,42.34,,93.9,52.5,12.8875,30.5,42.34,,93.9
431,07-03-2018,55.58,46.45,9.5,0.64,36.99,,92.63333333,58.0625,11.875,32,36.99,,92.63333333
432,08-03-2018,62.5,43.82,8.86,0.64,36.07,,108.3333333,54.775,11.075,32,36.07,,108.3333333
433,09-03-2018,69.91,46.05,9.1,0.71,35.48,,133.0333333,57.5625,11.375,35.5,35.48,,133.0333333
434,10-03-2018,72.28,44.63,10.16,0.79,38.57,,140.9333333,55.7875,12.7,39.5,38.57,,140.9333333
435,11-03-2018,59.79,30.2,8.02,0.64,43.36,,99.65,37.75,10.025,32,43.36,,99.65
436,12-03-2018,46.45,34.78,6.51,0.47,33.96,,77.41666667,43.475,8.1375,23.5,33.96,,77.41666667
437,13-03-2018,50.98,43.29,6.38,0.37,30.81,,84.96666667,54.1125,7.975,18.5,30.81,,84.96666667
438,14-03-2018,55.82,50.75,10.51,0.8,35.72,,93.03333333,63.4375,13.1375,40,35.72,,93.03333333
439,15-03-2018,54.75,38.57,9.52,0.68,39.04,,91.25,48.2125,11.9,34,39.04,,91.25
440,16-03-2018,60.64,21.7,15.3,0.48,37.78,,102.1333333,27.125,19.125,24,37.78,,102.1333333
441,17-03-2018,53.5,24.6,6.19,0.53,35.1,,89.16666667,30.75,7.7375,26.5,35.1,,89.16666667
442,18-03-2018,49.3,26.09,5.74,0.58,24.21,,82.16666667,32.6125,7.175,29,24.21,,82.16666667
443,19-03-2018,57.74,41.65,6.97,0.71,38.26,,96.23333333,52.0625,8.7125,35.5,38.26,,96.23333333
444,20-03-2018,67.96,52.61,9.09,0.81,37.89,,126.5333333,65.7625,11.3625,40.5,37.89,,126.5333333
445,21-03-2018,63.73,47.56,13.7,0.77,40.11,,112.4333333,59.45,17.125,38.5,40.11,,112.4333333
446,22-03-2018,68.79,56.02,18.59,0.75,28.46,,129.3,70.025,23.2375,37.5,28.46,,129.3
447,23-03-2018,65.98,64.22,25.89,0.92,34.68,,119.9333333,80.275,32.3625,46,34.68,,119.9333333
448,24-03-2018,65.39,63.26,18.93,0.96,37.66,,117.9666667,79.075,23.6625,48,37.66,,117.9666667
449,25-03-2018,77.31,41.13,11.76,0.78,28.2,,157.7,51.4125,14.7,39,28.2,,157.7
450,26-03-2018,65.23,41.48,9.59,0.75,33.87,,117.4333333,51.85,11.9875,37.5,33.87,,117.4333333
451,27-03-2018,69.6,48.92,10.81,0.78,47.91,,132,61.15,13.5125,39,47.91,,132
452,28-03-2018,59.12,46.1,11.3,0.72,41.22,,98.53333333,57.625,14.125,36,41.22,,98.53333333
453,29-03-2018,73.7,53.76,11.97,0.87,40.76,,145.6666667,67.2,14.9625,43.5,40.76,,145.6666667
454,30-03-2018,61.42,36.3,8.5,0.67,36.79,,104.7333333,45.375,10.625,33.5,36.79,,104.7333333
455,31-03-2018,60.46,45.47,8.14,0.81,34.94,,101.5333333,56.8375,10.175,40.5,34.94,,101.5333333
456,01-04-2018,47.51,24.35,5.97,0.49,29.79,,79.18333333,30.4375,7.4625,24.5,29.79,,79.18333333
457,02-04-2018,45.38,41.13,6.53,0.78,23.49,,75.63333333,51.4125,8.1625,39,23.49,,75.63333333
458,03-04-2018,57.66,41.82,5.23,0.7,29.92,,96.1,52.275,6.5375,35,29.92,,96.1
459,04-04-2018,52.79,41.7,6.24,0.71,49.42,,87.98333333,52.125,7.8,35.5,49.42,,87.98333333
460,05-04-2018,48.56,42.32,6.06,0.68,33.34,,80.93333333,52.9,7.575,34,33.34,,80.93333333
461,06-04-2018,51.17,44.38,6.7,0.69,46.38,,85.28333333,55.475,8.375,34.5,46.38,,85.28333333
462,07-04-2018,39.68,62.18,10.12,0.87,43.64,,66.13333333,77.725,12.65,43.5,43.64,,77.725
463,08-04-2018,33.49,32.89,5.24,0.62,41.68,,55.81666667,41.1125,6.55,31,41.68,,55.81666667
464,09-04-2018,45.77,48.96,5.47,0.73,39.74,,76.28333333,61.2,6.8375,36.5,39.74,,76.28333333
465,10-04-2018,37.95,39.15,6.26,0.6,28.76,,63.25,48.9375,7.825,30,28.76,,63.25
466,11-04-2018,29.4,36.97,5.47,0.52,28.63,,49,46.2125,6.8375,26,28.63,,49
467,12-04-2018,37.44,46.82,7.04,0.64,40.26,,62.4,58.525,8.8,32,40.26,,62.4
468,13-04-2018,32.32,36.24,5.31,0.51,35.15,,53.86666667,45.3,6.6375,25.5,35.15,,53.86666667
469,14-04-2018,34.8,31.87,5.84,0.5,40.24,,58,39.8375,7.3,25,40.24,,58
470,15-04-2018,39.11,30.99,6.89,0.68,19.85,,65.18333333,38.7375,8.6125,34,19.85,,65.18333333
471,16-04-2018,53.71,50.54,7.71,0.89,31.9,,89.51666667,63.175,9.6375,44.5,31.9,,89.51666667
472,17-04-2018,45.82,44.58,5.92,0.65,39.69,,76.36666667,55.725,7.4,32.5,39.69,,76.36666667
473,18-04-2018,52.97,45.7,9.79,0.94,45.66,,88.28333333,57.125,12.2375,47,45.66,,88.28333333
474,19-04-2018,56.9,52.41,10.63,0.95,42.58,,94.83333333,65.5125,13.2875,47.5,42.58,,94.83333333
475,20-04-2018,57.28,55.84,12.58,1.02,37.66,,95.46666667,69.8,15.725,51,37.66,,95.46666667
476,21-04-2018,59.57,47.31,12.43,0.7,36.27,,99.28333333,59.1375,15.5375,35,36.27,,99.28333333
477,22-04-2018,54.29,35.43,7.45,0.63,43.52,,90.48333333,44.2875,9.3125,31.5,43.52,,90.48333333
478,23-04-2018,47.01,33.56,5.59,0.52,48.87,,78.35,41.95,6.9875,26,48.87,,78.35
479,24-04-2018,49.58,40.17,5.38,0.47,51.24,,82.63333333,50.2125,6.725,23.5,51.24,,82.63333333
480,25-04-2018,48.46,33.91,6.08,0.52,44.22,,80.76666667,42.3875,7.6,26,44.22,,80.76666667
481,26-04-2018,50.24,44.43,6.21,0.74,46.29,,83.73333333,55.5375,7.7625,37,46.29,,83.73333333
482,27-04-2018,49.49,36.12,8.6,0.46,49.74,,82.48333333,45.15,10.75,23,49.74,,82.48333333
483,28-04-2018,44.19,38.79,6.46,0.53,41.78,,73.65,48.4875,8.075,26.5,41.78,,73.65
